avg_monthly_hrs,department,filed_complaint,last_evaluation,n_projects,recently_promoted,salary,satisfaction,tenure,status
170,sales,0,0.717,4,0,low,0.223,5,Employed
253,support,1,0.73,3,0,low,0.738,4,Employed
228,support,0,0.9,4,0,low,0.848,5,Left
229,product,0,0.966,4,0,low,0.638,4,Employed
127,support,1,0.533,2,0,low,0.398,3,Left
141,support,1,0.739,3,0,low,0.32,2,Employed
167,sales,0,0.651,3,0,medium,0.946,3,Employed
273,sales,0,0.912,6,0,low,0.46,5,Left
306,marketing,0,0.928,7,0,low,0.13,4,Left
123,product,0,0.64,5,0,low,0.614,2,Employed
142,"",0,0.532,4,0,low,0.387,2,Employed
172,procurement,0,0.73,3,0,medium,0.55,2,Employed
257,finance,0,1,4,0,medium,0.865,5,Left
229,support,0,0.676,3,0,medium,0.369,6,Employed
271,"",0,0.97,3,0,low,0.759,5,Employed
98,sales,0,0.965,2,0,medium,0.741,5,Employed
172,sales,0,0.857,4,0,medium,0.617,3,Employed
132,engineering,0,0.53,2,0,medium,0.366,3,Left
166,sales,0,0.73,3,0,low,0.631,2,Employed
270,product,0,0.839,6,0,low,0.121,4,Left
155,sales,0,0.44,2,0,low,0.416,3,Left
166,sales,1,0.959,4,0,medium,0.166,4,Employed
148,sales,0,0.644,3,0,medium,0.173,5,Employed
134,finance,0,0.929,4,0,low,0.471,4,Employed
226,engineering,0,0.41,6,0,low,0.484,2,Employed
136,product,0,0.486,2,0,medium,0.421,3,Left
76,temp,0,0.73,2,0,medium,0.669,3,Employed
138,sales,0,0.453,2,0,low,0.442,3,Left
185,IT,0,0.73,5,0,low,0.644,3,Employed
281,engineering,0,0.578,3,0,medium,0.359,2,Employed
253,IT,0,0.699,4,0,low,0.822,3,Employed
181,support,1,0.682,3,0,medium,1,3,Employed
215,engineering,1,0.673,5,0,medium,0.763,6,Employed
141,"",1,0.625,4,0,medium,0.615,2,Employed
134,IT,0,0.589,5,0,medium,1,3,Employed
180,engineering,0,0.7,4,0,low,0.951,3,Employed
178,support,0,0.45,4,0,medium,0.86,3,Employed
226,sales,0,0.88,3,0,medium,0.6,2,Employed
213,support,0,0.611,6,0,low,0.448,3,Left
159,engineering,0,0.546,4,0,low,0.947,3,Employed
229,marketing,0,0.64,6,0,low,0.131,6,Employed
237,marketing,0,0.66,6,0,high,0.238,5,Employed
133,support,1,0.438,3,0,medium,0.43,2,Employed
255,support,0,0.911,7,0,low,0.177,4,Left
252,support,1,0.934,4,0,medium,0.674,3,Employed
133,engineering,0,0.576,2,0,low,0.434,3,Left
306,support,0,0.792,6,0,low,0.143,4,Left
249,management,0,0.66,3,0,low,0.947,3,Employed
266,sales,1,0.798,6,0,medium,0.132,4,Left
285,finance,0,0.866,3,0,low,0.747,3,Employed
245,IT,0,0.966,5,0,low,0.886,5,Left
214,sales,0,0.995,3,0,low,0.649,2,Employed
135,engineering,0,0.73,3,0,low,0.692,3,Employed
190,"",0,0.743,3,0,medium,1,4,Employed
154,IT,0,0.547,2,0,low,0.397,3,Left
222,sales,0,0.488,4,0,medium,0.982,3,Employed
158,product,0,0.73,2,0,low,0.434,3,Left
255,IT,0,0.557,3,0,medium,0.77,5,Employed
310,"",0,0.747,7,0,medium,0.164,4,Left
178,support,1,0.715,4,0,medium,0.914,2,Employed
277,IT,0,0.95,2,0,medium,0.723,3,Left
137,finance,0,0.546,2,0,medium,0.442,3,Left
155,engineering,0,0.528,2,0,medium,0.438,3,Left
234,sales,1,0.618,3,0,medium,0.859,3,Employed
262,engineering,1,0.913,6,0,low,0.14,4,Left
199,engineering,0,0.56,3,0,medium,1,10,Employed
185,engineering,0,0.481,3,0,medium,0.835,2,Employed
100,sales,1,0.461,6,0,medium,0.395,5,Employed
191,"",0,0.732,2,0,medium,0.349,3,Employed
177,IT,1,0.668,3,0,low,0.672,3,Employed
177,sales,0,0.874,3,0,low,0.632,3,Employed
191,IT,0,0.719,4,0,medium,0.818,3,Employed
261,engineering,0,0.94,4,0,medium,0.635,2,Employed
192,marketing,0,0.67,5,0,medium,0.923,3,Employed
291,sales,0,0.819,6,0,low,0.12,4,Left
164,sales,0,0.715,4,0,low,0.524,2,Left
259,sales,0,0.669,4,0,medium,0.881,2,Employed
203,sales,1,0.96,5,0,medium,0.991,5,Employed
216,engineering,0,0.4,4,0,low,0.447,4,Employed
227,procurement,0,0.618,5,0,low,0.637,3,Employed
260,sales,0,0.885,6,0,low,0.11,5,Left
236,"",0,0.66,5,0,low,0.882,2,Employed
254,management,0,0.628,3,0,high,0.516,2,Employed
169,marketing,1,0.527,3,0,medium,0.685,4,Employed
284,"",0,0.53,2,0,low,0.73,6,Employed
184,sales,0,0.73,4,0,medium,0.66,3,Employed
144,sales,0,0.73,2,0,medium,0.42,3,Left
250,sales,0,0.857,6,0,low,0.694,2,Employed
174,sales,1,0.73,5,0,medium,0.558,3,Employed
256,IT,0,0.849,3,0,medium,0.749,2,Employed
222,support,1,0.959,4,0,medium,0.51,3,Employed
163,sales,1,0.77,3,0,low,0.449,2,Employed
258,sales,0,0.786,5,0,medium,0.845,2,Employed
182,engineering,1,0.59,5,0,medium,0.832,2,Employed
293,sales,0,0.88,6,0,low,0.94,5,Left
112,marketing,0,0.576,2,0,medium,0.446,3,Employed
205,engineering,0,0.532,3,0,medium,0.569,3,Employed
261,finance,0,0.831,3,1,low,0.551,8,Employed
247,management,0,0.745,4,0,high,0.646,10,Employed
176,IT,0,0.9,3,0,medium,0.87,2,Employed
266,support,0,0.73,5,0,low,0.65,3,Employed
241,IT,0,0.576,4,0,low,0.876,2,Employed
149,sales,0,0.658,3,0,low,0.957,3,Employed
268,engineering,0,0.917,6,0,medium,0.72,4,Left
272,sales,0,0.917,4,0,low,0.817,2,Employed
271,sales,0,0.798,4,0,low,0.859,4,Employed
257,sales,0,0.948,4,0,medium,0.587,3,Employed
256,finance,0,0.774,4,0,high,0.635,3,Employed
149,sales,0,0.889,2,0,medium,0.133,5,Employed
137,sales,1,0.756,2,0,low,0.718,3,Employed
128,finance,0,0.444,2,0,low,0.392,3,Left
266,support,0,0.942,5,0,low,0.595,3,Employed
235,management,0,0.886,4,0,low,0.944,6,Left
241,product,0,0.541,3,0,low,0.959,3,Employed
272,sales,1,0.645,3,0,low,0.916,2,Employed
185,information_technology,0,0.9,4,0,medium,0.839,2,Employed
126,temp,0,0.73,2,0,low,0.669,3,Left
264,sales,0,0.557,4,0,medium,0.724,3,Employed
261,support,0,0.898,4,0,medium,0.83,2,Employed
182,IT,0,0.48,3,0,low,0.417,2,Employed
111,sales,0,0.8,5,0,medium,0.367,4,Employed
101,IT,0,0.881,3,0,low,0.758,5,Employed
147,engineering,0,0.73,3,0,medium,0.682,3,Employed
247,engineering,0,0.73,2,0,medium,0.697,3,Employed
284,finance,0,0.83,7,0,low,0.7,4,Left
236,finance,1,0.535,3,0,medium,0.817,3,Employed
259,sales,1,0.835,4,0,medium,0.438,7,Employed
248,sales,0,0.931,4,0,low,0.988,2,Employed
145,procurement,0,0.966,3,0,low,0.771,2,Employed
242,IT,0,0.836,3,0,low,0.585,2,Employed
253,engineering,0,1,4,0,low,0.849,5,Left
207,support,0,0.817,3,0,low,0.95,2,Employed
142,IT,1,0.73,5,0,high,0.894,2,Employed
221,procurement,0,0.594,4,0,low,0.896,2,Employed
249,support,0,0.657,5,0,high,0.216,5,Employed
205,"",0,0.952,4,0,medium,0.574,4,Employed
201,finance,0,0.752,5,0,low,0.716,3,Employed
180,engineering,0,0.59,3,0,medium,0.54,4,Left
273,management,0,0.851,4,0,low,0.811,5,Left
245,support,0,0.831,6,0,low,0.139,4,Left
150,engineering,1,0.532,3,0,low,0.785,3,Employed
134,sales,0,0.84,4,1,low,0.793,3,Employed
303,sales,0,0.817,6,0,medium,0.84,4,Left
262,IT,0,0.431,5,0,medium,0.756,7,Employed
97,support,0,0.645,4,0,low,0.293,2,Employed
199,sales,0,0.88,2,0,low,0.932,3,Employed
158,support,0,0.547,2,0,low,0.359,3,Left
128,finance,0,0.533,2,0,high,0.477,3,Left
299,support,0,0.818,6,0,medium,0.127,4,Left
197,support,0,0.585,3,0,high,0.593,3,Employed
171,support,0,0.335,2,0,low,0.72,4,Employed
269,engineering,0,0.895,5,0,low,0.886,5,Left
159,sales,0,0.535,2,0,low,0.448,3,Left
167,support,0,0.93,4,0,low,0.975,4,Employed
269,finance,0,0.925,6,0,medium,0.73,4,Left
216,sales,0,0.578,4,0,high,0.992,3,Employed
232,"",0,0.73,3,0,low,0.775,3,Employed
240,sales,0,0.795,3,0,medium,0.976,7,Employed
262,finance,0,0.958,4,0,medium,0.93,6,Left
145,product,0,0.592,2,0,low,0.377,2,Employed
183,engineering,0,0.558,4,0,low,0.936,3,Employed
250,information_technology,1,0.532,5,0,medium,0.132,5,Employed
217,sales,0,0.988,3,0,low,0.839,3,Employed
250,marketing,0,0.912,3,0,medium,0.826,2,Employed
155,sales,1,0.6,3,0,medium,0.946,2,Employed
143,engineering,0,0.73,2,0,low,0.382,3,Left
240,marketing,1,0.834,5,0,medium,0.758,6,Left
246,sales,0,0.996,5,0,low,0.876,5,Left
190,sales,0,0.73,2,0,low,0.677,3,Employed
138,IT,0,0.734,3,0,medium,0.977,2,Employed
237,support,0,0.48,6,0,medium,0.488,6,Employed
240,marketing,0,0.73,4,0,low,0.536,2,Employed
135,IT,0,0.966,2,0,medium,0.78,4,Employed
157,management,1,0.946,5,0,medium,0.57,7,Employed
307,IT,0,0.867,7,0,medium,0.77,4,Left
159,sales,0,0.488,2,0,low,0.484,3,Left
176,support,0,0.862,3,0,low,0.638,3,Employed
271,sales,1,0.449,4,0,high,0.577,6,Employed
226,management,0,0.875,5,0,high,0.517,2,Employed
213,engineering,0,0.617,4,0,high,0.811,4,Employed
251,support,0,0.784,6,0,low,0.137,4,Left
135,sales,1,0.947,5,0,low,0.976,3,Employed
158,engineering,0,0.562,4,0,medium,0.559,2,Employed
247,sales,0,0.63,3,0,medium,0.892,2,Employed
161,support,0,0.416,4,0,low,0.417,2,Employed
118,IT,0,0.68,6,0,low,0.655,2,Employed
136,support,0,0.73,2,0,low,0.386,3,Left
255,engineering,1,0.889,5,0,low,0.762,4,Employed
157,engineering,0,0.751,3,0,medium,0.848,3,Employed
263,IT,0,0.887,5,0,low,0.138,4,Left
244,sales,0,0.983,3,0,medium,0.82,5,Employed
185,support,0,0.453,4,0,low,0.328,2,Employed
159,sales,0,0.911,3,0,low,0.884,3,Employed
192,support,0,0.577,2,0,low,0.76,6,Employed
255,engineering,0,0.986,6,0,low,0.166,4,Left
221,support,0,1,5,0,low,0.941,5,Left
265,sales,1,0.963,3,0,low,0.644,3,Employed
238,IT,0,0.864,5,0,low,0.877,5,Left
142,support,0,0.87,5,0,medium,0.243,4,Employed
165,sales,0,0.528,4,0,high,0.696,4,Employed
247,sales,0,0.821,4,0,high,0.997,3,Employed
264,engineering,0,0.857,5,0,medium,0.881,3,Employed
155,support,0,0.515,2,0,low,0.397,3,Left
168,support,0,0.739,4,0,medium,0.9,4,Employed
282,support,1,0.549,4,0,low,0.221,4,Employed
261,engineering,1,0.523,5,0,medium,0.63,3,Employed
76,temp,0,0.73,2,0,low,0.669,3,Employed
227,IT,1,0.51,4,0,medium,0.959,3,Employed
240,sales,0,0.73,5,0,low,1,3,Employed
269,IT,0,0.73,4,0,medium,0.465,3,Employed
271,engineering,0,0.946,5,0,low,0.934,5,Left
243,engineering,0,0.724,5,0,medium,0.591,3,Employed
162,sales,0,0.81,3,0,low,0.583,2,Employed
270,marketing,0,0.542,4,0,medium,0.915,2,Employed
261,marketing,1,0.613,4,0,low,0.745,3,Employed
213,marketing,0,0.789,4,0,low,0.666,4,Employed
171,marketing,1,0.858,4,0,medium,0.57,3,Employed
188,engineering,0,0.962,3,0,high,0.594,3,Employed
264,product,0,0.972,4,0,medium,0.897,6,Left
144,support,0,0.947,4,0,low,0.959,4,Employed
184,management,0,0.71,4,0,high,0.685,3,Employed
159,procurement,0,0.552,2,0,low,0.467,3,Left
238,engineering,0,0.928,5,0,low,0.768,6,Left
148,support,0,0.613,6,0,low,0.545,4,Employed
176,IT,0,0.9,3,0,medium,0.765,2,Employed
135,sales,1,0.69,4,0,medium,0.61,2,Employed
153,finance,0,0.51,2,0,medium,0.423,3,Left
283,product,0,0.528,4,0,low,0.369,4,Employed
161,sales,0,0.778,3,0,low,0.851,3,Employed
132,IT,0,0.572,2,0,medium,0.327,3,Left
301,marketing,0,0.981,7,0,low,0.75,4,Left
241,IT,0,0.745,5,0,low,0.499,3,Employed
233,management,0,0.714,4,0,medium,0.284,2,Employed
220,product,0,0.983,4,0,low,0.757,5,Left
169,IT,0,0.73,5,0,low,0.669,3,Employed
244,engineering,0,0.867,6,0,medium,0.129,4,Left
265,support,0,0.396,4,0,high,0.784,6,Employed
245,sales,1,0.594,5,0,low,0.655,2,Employed
144,sales,0,0.751,3,0,medium,0.976,3,Employed
249,support,1,0.894,4,0,medium,0.149,6,Employed
253,engineering,0,0.465,6,0,high,0.471,4,Employed
246,engineering,0,0.845,4,0,medium,0.618,3,Employed
241,sales,0,0.649,5,0,low,0.527,3,Employed
177,sales,0,0.841,3,0,medium,0.876,2,Employed
209,management,0,0.933,3,0,high,0.643,2,Employed
205,support,0,0.736,3,0,low,0.63,3,Employed
216,sales,0,0.816,3,0,medium,0.789,3,Employed
218,marketing,1,0.666,4,0,low,0.932,4,Employed
198,sales,0,0.97,3,0,medium,0.956,3,Employed
160,support,0,0.587,2,0,low,0.428,3,Left
192,support,0,0.382,3,0,low,0.59,2,Employed
247,sales,0,0.633,3,0,medium,0.845,2,Employed
271,sales,0,0.988,6,0,low,0.136,4,Left
132,sales,0,0.423,2,0,low,0.428,3,Left
133,engineering,0,0.71,5,0,medium,0.594,10,Employed
177,support,0,0.663,5,0,medium,0.875,4,Employed
229,management,0,0.766,3,1,high,0.829,7,Employed
207,support,0,0.827,3,0,low,0.964,2,Employed
155,support,0,0.525,2,0,low,0.354,3,Left
143,engineering,0,0.471,2,0,low,0.467,3,Left
258,sales,0,0.73,2,0,low,0.941,2,Employed
211,sales,1,0.532,3,0,low,0.819,4,Employed
160,engineering,0,0.768,4,0,medium,0.132,5,Employed
96,sales,0,0.593,4,0,low,0.535,3,Employed
281,finance,1,0.697,5,0,medium,0.194,4,Employed
154,marketing,0,0.564,2,0,low,0.487,3,Left
164,procurement,0,0.643,3,0,medium,0.779,4,Employed
272,finance,0,0.94,6,0,low,0.112,4,Left
264,management,0,0.634,3,0,high,0.819,4,Employed
182,sales,0,0.674,3,0,medium,0.624,3,Employed
246,sales,0,0.888,4,0,low,0.961,5,Left
277,product,0,0.93,6,0,medium,0.175,4,Left
274,engineering,1,0.73,4,0,low,0.669,2,Employed
262,sales,0,0.843,5,0,medium,0.783,6,Left
133,admin,0,0.612,5,0,medium,0.956,2,Employed
137,engineering,0,0.589,3,0,low,0.737,3,Employed
250,support,0,0.73,3,0,medium,0.698,2,Employed
207,sales,0,0.987,4,0,medium,0.886,3,Employed
170,admin,0,0.837,3,0,low,0.57,3,Employed
217,procurement,1,0.882,6,1,medium,0.667,4,Employed
200,sales,0,0.643,3,0,low,0.553,3,Employed
119,sales,0,0.422,2,0,medium,0.176,3,Employed
257,sales,1,0.8,2,0,low,0.634,2,Employed
252,IT,0,0.692,3,0,low,0.988,2,Employed
156,engineering,0,0.536,2,0,high,0.446,3,Left
137,engineering,0,0.73,2,0,low,0.419,3,Left
131,engineering,0,0.73,2,0,low,0.462,3,Left
154,"",0,0.524,2,0,medium,0.361,3,Left
296,admin,0,0.959,7,0,low,0.166,4,Left
270,support,1,0.823,5,0,medium,0.778,5,Left
192,"",0,0.78,6,0,medium,0.594,6,Employed
162,support,0,0.476,4,0,medium,0.927,2,Employed
267,sales,0,0.812,5,0,medium,0.813,5,Left
247,sales,0,0.75,6,0,low,0.13,4,Left
147,sales,0,0.542,2,0,low,0.489,3,Left
195,support,0,0.85,2,0,medium,0.811,4,Employed
202,product,0,0.753,3,0,medium,0.858,3,Employed
283,engineering,1,0.954,3,0,low,0.641,2,Employed
265,support,0,0.591,4,0,medium,0.553,2,Employed
256,finance,0,0.529,4,0,low,0.537,3,Employed
166,support,0,0.833,3,0,medium,0.927,3,Employed
137,support,0,0.757,3,0,low,0.9,2,Employed
140,support,0,0.758,4,0,low,0.577,3,Employed
157,finance,0,0.483,2,0,low,0.362,3,Left
186,marketing,1,0.568,4,0,low,0.76,10,Employed
149,sales,0,0.94,4,1,medium,0.888,3,Employed
243,marketing,0,0.98,5,0,low,0.935,6,Left
308,"",0,0.926,7,0,medium,0.95,5,Left
256,support,0,0.85,6,0,medium,0.79,5,Left
198,IT,0,0.547,4,0,low,0.672,3,Employed
131,sales,0,0.521,2,0,low,0.413,3,Left
162,information_technology,0,0.72,3,0,high,0.756,8,Employed
151,sales,0,0.715,4,0,medium,0.987,4,Employed
270,admin,0,0.73,3,0,low,0.533,3,Employed
130,sales,0,0.467,4,0,high,0.544,10,Employed
153,support,0,0.721,2,0,medium,0.598,2,Employed
221,sales,0,0.557,3,0,medium,0.618,2,Employed
234,engineering,0,1,5,0,medium,0.825,5,Left
276,marketing,0,0.644,4,0,high,0.229,6,Employed
157,information_technology,0,0.548,5,0,medium,0.699,2,Employed
255,support,0,0.895,7,0,medium,0.175,4,Left
191,sales,0,0.783,3,0,medium,0.969,2,Employed
279,admin,0,0.865,7,0,medium,0.63,4,Left
158,sales,0,0.635,4,0,low,0.766,3,Employed
242,IT,0,0.838,4,0,low,0.829,2,Employed
129,engineering,0,0.514,2,0,medium,0.478,3,Left
238,engineering,0,0.691,3,0,low,0.74,2,Employed
249,sales,0,0.548,4,0,medium,0.583,2,Employed
238,engineering,0,0.85,5,0,high,0.84,5,Left
251,sales,1,1,5,0,low,0.521,2,Employed
246,sales,0,0.441,4,0,low,0.855,3,Employed
224,engineering,0,0.933,4,0,medium,0.565,4,Employed
276,finance,0,0.781,7,0,low,0.66,4,Left
168,product,0,0.554,4,0,medium,0.55,3,Employed
253,marketing,0,0.834,6,0,medium,0.145,4,Left
210,sales,0,0.73,4,0,medium,0.47,2,Employed
198,sales,0,0.547,3,0,medium,1,3,Employed
117,sales,0,0.996,6,0,medium,0.162,7,Employed
52,temp,0,0.73,2,0,low,0.669,3,Employed
212,engineering,0,0.798,3,0,low,0.53,2,Employed
235,engineering,0,0.88,4,0,low,0.943,5,Left
309,engineering,0,0.785,6,0,low,0.79,4,Left
156,sales,0,0.75,5,0,medium,0.972,3,Employed
137,engineering,0,0.529,2,0,low,0.332,3,Left
173,sales,0,0.43,6,0,medium,0.248,7,Employed
273,"",1,0.73,3,0,low,0.749,3,Employed
126,admin,1,0.544,5,0,medium,0.144,3,Employed
140,sales,0,0.45,2,0,low,0.355,3,Left
146,marketing,0,0.52,2,0,low,0.426,3,Left
197,sales,0,0.748,4,0,low,0.62,5,Employed
125,support,0,0.562,3,0,medium,0.737,6,Employed
251,sales,0,1,5,0,low,0.951,6,Left
136,IT,0,0.961,2,0,low,0.77,3,Employed
257,support,0,0.855,6,0,medium,0.138,4,Left
285,engineering,0,0.833,2,0,low,0.455,5,Employed
151,"",1,0.512,2,0,low,0.43,3,Left
104,sales,1,0.585,4,0,medium,0.27,7,Employed
216,marketing,0,1,3,0,low,0.767,3,Employed
124,temp,0,0.73,3,0,low,0.669,3,Left
285,IT,0,0.467,2,0,medium,0.414,5,Employed
66,temp,0,0.73,1,0,medium,0.669,3,Employed
263,"",0,0.864,5,0,low,0.91,4,Left
150,management,0,0.614,4,0,medium,0.191,6,Employed
208,finance,0,0.593,4,0,medium,0.893,3,Employed
162,sales,1,0.784,5,0,medium,0.15,4,Employed
255,management,1,0.69,3,0,low,0.849,4,Employed
250,finance,0,0.594,4,0,medium,0.552,2,Employed
162,sales,1,0.956,3,0,medium,0.534,3,Employed
242,support,0,0.534,4,0,medium,1,2,Employed
258,support,0,0.866,3,0,low,0.576,4,Employed
269,support,0,0.465,4,0,medium,0.991,4,Employed
179,sales,0,0.482,4,0,medium,0.53,3,Employed
160,sales,0,0.866,3,0,medium,1,4,Employed
163,sales,0,0.624,4,0,low,0.962,3,Employed
239,product,0,0.961,5,0,low,0.796,5,Left
136,sales,0,0.65,6,0,high,0.39,3,Employed
201,support,0,0.841,4,0,low,0.682,10,Employed
248,IT,0,0.873,2,0,high,0.471,4,Employed
164,sales,0,0.86,4,0,medium,0.858,4,Employed
192,finance,0,0.973,4,0,low,0.253,4,Left
151,finance,0,0.73,3,0,low,0.837,3,Employed
177,support,0,0.699,5,0,medium,0.94,4,Employed
144,marketing,0,0.462,2,0,medium,0.463,3,Left
170,support,0,0.454,4,0,low,0.282,2,Employed
240,finance,0,0.715,4,0,low,1,4,Employed
245,support,0,0.944,5,0,medium,0.921,5,Left
168,"",0,0.93,2,0,low,0.659,4,Employed
189,sales,0,0.788,4,0,medium,0.57,3,Employed
259,engineering,0,0.584,4,0,low,0.965,4,Employed
149,product,0,0.577,4,0,low,0.78,3,Employed
164,procurement,0,0.787,5,0,medium,0.933,2,Employed
255,information_technology,0,0.73,3,0,medium,0.615,2,Employed
272,engineering,0,0.84,5,0,medium,0.845,6,Left
140,sales,0,0.471,2,0,low,0.375,3,Left
290,management,0,0.755,7,0,low,0.81,4,Left
264,product,1,0.73,4,0,low,0.446,2,Employed
223,finance,1,0.868,5,0,medium,0.64,3,Employed
238,product,0,0.768,3,0,low,0.46,4,Employed
233,support,1,0.774,4,0,low,0.851,4,Left
138,sales,1,0.57,6,0,medium,0.715,4,Employed
272,support,0,0.774,4,0,low,0.58,3,Employed
209,sales,0,0.97,5,0,low,0.928,4,Employed
139,IT,0,0.72,4,0,low,0.757,3,Employed
141,support,0,0.692,3,0,low,0.669,4,Employed
144,sales,0,0.849,4,0,medium,0.277,4,Employed
127,information_technology,0,0.56,2,0,medium,0.44,3,Left
220,sales,0,0.586,3,1,low,0.9,7,Employed
176,sales,0,0.73,4,0,medium,0.529,3,Employed
133,engineering,0,0.886,7,0,low,0.294,5,Left
122,sales,0,0.376,2,0,low,0.715,5,Employed
158,marketing,0,0.83,3,0,medium,0.91,7,Employed
142,sales,1,0.676,4,0,low,0.576,4,Employed
151,finance,1,0.692,2,0,low,0.472,3,Employed
138,finance,0,0.556,2,0,medium,0.455,3,Left
255,engineering,0,0.577,3,0,high,0.858,5,Left
201,support,1,0.852,4,0,low,0.863,2,Employed
147,product,1,0.678,4,0,high,0.839,2,Employed
181,finance,0,0.782,3,0,low,0.585,3,Employed
161,management,0,0.533,4,0,high,0.499,7,Employed
223,sales,0,0.592,6,0,medium,0.632,6,Employed
203,support,1,0.558,4,0,high,0.757,3,Employed
121,sales,0,0.741,3,0,low,0.34,2,Employed
227,sales,0,0.563,4,1,high,0.813,2,Employed
217,support,1,0.511,4,0,low,0.99,6,Employed
132,engineering,0,0.73,2,0,low,0.315,3,Left
162,sales,0,0.654,3,0,medium,0.478,2,Employed
183,IT,0,0.519,4,0,medium,0.944,3,Employed
243,engineering,0,0.762,3,0,medium,0.621,3,Employed
189,sales,1,0.563,3,0,medium,1,4,Employed
191,engineering,0,0.94,3,0,low,0.651,4,Employed
128,management,0,0.517,2,0,low,0.398,3,Left
161,IT,0,0.725,6,0,medium,0.874,4,Left
134,marketing,0,0.488,2,0,medium,0.359,3,Left
206,"",0,0.852,3,0,medium,0.59,4,Employed
205,engineering,0,0.611,4,0,low,0.918,3,Employed
285,IT,0,0.798,7,0,medium,0.126,4,Left
136,support,0,0.599,2,0,low,0.43,3,Left
273,"",1,0.675,5,0,low,0.82,3,Employed
141,sales,0,0.69,4,0,low,0.35,2,Left
233,"",0,0.937,5,0,medium,0.922,5,Left
149,product,0,0.515,2,0,high,0.421,3,Left
264,finance,0,0.964,7,0,medium,0.117,4,Left
167,sales,0,0.376,3,0,low,0.221,5,Employed
198,engineering,0,0.448,3,0,medium,0.656,4,Employed
155,engineering,0,0.56,2,0,low,0.493,3,Left
136,engineering,0,0.488,2,0,low,0.393,3,Left
254,sales,0,0.62,3,0,low,0.727,2,Employed
120,marketing,0,0.778,5,0,low,0.959,3,Employed
267,engineering,0,0.957,3,0,low,0.626,3,Employed
127,engineering,0,0.434,2,0,low,0.37,3,Left
180,engineering,0,0.767,3,0,medium,0.54,2,Employed
216,sales,0,0.453,4,0,low,0.866,2,Employed
155,"",0,0.643,4,0,high,0.811,4,Employed
154,product,0,0.69,6,0,medium,0.22,5,Employed
211,management,0,0.731,3,0,high,0.72,3,Employed
157,support,0,0.416,2,0,medium,0.42,3,Left
129,sales,0,0.573,2,0,low,0.449,3,Left
131,marketing,0,0.45,5,0,medium,0.296,3,Employed
109,finance,0,0.534,3,0,medium,0.385,3,Employed
272,management,0,0.737,3,0,high,0.575,8,Employed
184,"",0,0.626,5,0,low,0.578,3,Employed
169,support,0,0.859,4,0,low,0.682,4,Employed
152,sales,0,0.5,2,0,medium,0.373,3,Left
112,engineering,0,0.928,4,0,medium,0.518,2,Employed
194,IT,0,0.73,4,0,medium,0.738,2,Employed
249,engineering,0,0.55,4,0,low,0.155,4,Employed
204,engineering,0,0.73,4,0,low,0.525,2,Employed
270,sales,0,0.91,7,0,medium,0.52,4,Left
268,IT,0,0.861,6,0,medium,0.15,4,Left
172,admin,0,0.533,3,0,medium,0.81,4,Employed
221,engineering,0,0.841,6,0,medium,0.196,5,Employed
135,"",0,0.87,5,0,high,1,3,Employed
